qseqid	sseqid	evalue	salltitles	tax_id	taxonomy
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117825_c0_g3_i1:2-493(+)	B8LR16	1.34e-29	NB-ARC domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117825_c0_g3_i2:2-487(+)	B8LR16	5.13e-31	NB-ARC domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117825_c0_g3_i3:2-613(+)	B8LR16	4.27e-30	NB-ARC domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117830_c2_g1_i1:2-529(+)	A9P1N4	3.54e-125	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117830_c3_g1_i1:215-1360(+)	A9P100	0	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117840_c2_g1_i1:2-652(+)	A0A1J9RJ34	3.82e-94	Period circadian protein OS=Diplodia corticola OX=236234 GN=BKCO1_200012 PE=4 SV=1	236234	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117840_c4_g1_i2:1-927(-)	A0A162Z8H5	1.53e-59	Uncharacterized protein OS=Didymella rabiei OX=5454 GN=ST47_g8348 PE=4 SV=1	5454	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117845_c0_g2_i1:102-554(-)	A0A2U1KU21	1.27e-55	Exonuclease OS=Artemisia annua OX=35608 GN=CTI12_AA565640 PE=4 SV=1	35608	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117849_c0_g1_i3:412-1344(-)	A0A0D6QYX2	0	Peroxidase OS=Araucaria cunninghamii OX=56994 PE=3 SV=1	56994	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117851_c2_g2_i1:291-908(-)	A0A0D6R4S6	1.55e-110	Uncharacterized protein OS=Araucaria cunninghamii OX=56994 PE=4 SV=1	56994	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117853_c1_g6_i1:1-480(+)	A0A084G9V0	6.95e-54	H(+)-transporting two-sector ATPase OS=Scedosporium apiospermum OX=563466 GN=SAPIO_CDS3881 PE=3 SV=1	563466	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117854_c4_g1_i4:1-1071(+)	A0A4V3SI36	0	Glyceraldehyde-3-phosphate dehydrogenase OS=Ascodesmis nigricans OX=341454 GN=EX30DRAFT_373746 PE=3 SV=1	341454	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN11785_c0_g1_i1:23-1144(+)	A0A2X0KTW2	0	Formate dehydrogenase OS=Microbotryum saponariae OX=289078 GN=BZ3500_MVSOF-1268-A1-R1_CHR9G10503 PE=3 SV=1	289078	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117860_c3_g3_i1:3-785(+)	A0A2P6NS31	2.17e-147	60S ribosomal protein L8 OS=Planoprotostelium fungivorum OX=1890364 GN=PROFUN_02915 PE=4 SV=1	1890364	Evosea
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117860_c3_g3_i2:2-781(+)	A0A2P6NS31	1.6e-150	60S ribosomal protein L8 OS=Planoprotostelium fungivorum OX=1890364 GN=PROFUN_02915 PE=4 SV=1	1890364	Evosea
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117865_c0_g3_i1:88-1068(+)	A0A222UAC1	2.05e-70	R2R3MYB17 OS=Ginkgo biloba OX=3311 GN=R2R3MYB17 PE=2 SV=1	3311	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117872_c5_g1_i1:3-689(+)	A0A2H5Q553	3.35e-33	PBPe domain-containing protein OS=Citrus unshiu OX=55188 GN=CUMW_194370 PE=3 SV=1	55188	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117872_c8_g1_i2:82-1968(-)	A9NWV5	0	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117875_c0_g2_i2:3-320(-)	A0A1J3HDW5	7.44e-57	ABC transporter B family member 22 (Fragment) OS=Noccaea caerulescens OX=107243 GN=LE_TR15428_c11_g1_i1_g.48498 PE=4 SV=1	107243	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117877_c0_g1_i1:2-3280(+)	A0A2K1KWM0	6.09e-162	Codanin-1_C domain-containing protein OS=Physcomitrella patens subsp. patens OX=3218 GN=PHYPA_005179 PE=4 SV=1	3218	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117885_c0_g2_i1:84-1673(+)	A0A5K0VLL8	2.93e-169	Uncharacterized protein OS=Nymphaea colorata OX=210225 GN=NYM_LOCUS869 PE=4 SV=1	210225	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117890_c0_g1_i1:377-1999(-)	A0A443N9G4	3.06e-129	Protein indeterminate-domain-containing protein OS=Cinnamomum micranthum f. kanehirae OX=337451 GN=CKAN_00349600 PE=4 SV=1	337451	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117890_c0_g1_i2:3-998(-)	A0A175YS67	3.27e-104	C2H2-type domain-containing protein OS=Daucus carota subsp. sativus OX=79200 GN=DCAR_026826 PE=4 SV=1	79200	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117892_c2_g5_i10:3-329(+)	C0PQV3	8.56e-71	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117892_c2_g5_i12:1-534(+)	A9NPL9	9.94e-127	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117892_c2_g5_i13:3-335(+)	A9NPL9	4.35e-74	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117892_c2_g5_i3:1-558(+)	A9NPL9	2.01e-89	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117892_c2_g5_i5:82-513(+)	A9NPL9	2.77e-86	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117892_c2_g5_i8:1-321(+)	A9NPL9	1.53e-59	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117892_c2_g5_i9:1-681(+)	A9NPL9	2.25e-150	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117894_c0_g1_i1:2-418(+)	A0A346DZK0	1.37e-29	Cold shock protein CspC OS=Candidatus Purcelliella pentastirinorum OX=472834 GN=C9I82_186 PE=4 SV=1	472834	Bacteria
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117899_c3_g2_i3:285-1061(-)	A0A0N1NX25	7.69e-176	60S ribosomal protein L2 OS=Phialophora attae OX=1664694 GN=AB675_6088 PE=4 SV=1	1664694	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117914_c1_g2_i1:3-680(-)	U5D2N7	3.92e-52	Uncharacterized protein OS=Amborella trichopoda OX=13333 GN=AMTR_s00048p00209990 PE=4 SV=1	13333	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117914_c1_g2_i9:3-680(-)	U5D2N7	3.92e-52	Uncharacterized protein OS=Amborella trichopoda OX=13333 GN=AMTR_s00048p00209990 PE=4 SV=1	13333	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117916_c0_g1_i2:180-905(-)	A0A0S6X8I6	1.71e-105	Pyrid_ox_like domain-containing protein OS=fungal sp. No.11243 OX=1603295 GN=ANO11243_000006 PE=4 SV=1	1603295	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117918_c0_g1_i1:475-1902(-)	A9NVN8	0	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117918_c0_g1_i2:475-1884(-)	A9NVN8	0	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117925_c0_g1_i1:1-1536(+)	A0A0G2F8J3	0	Putative phosphatidyl synthase OS=Diaporthe ampelina OX=1214573 GN=UCDDA912_g09017 PE=4 SV=1	1214573	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117926_c0_g1_i1:1-1503(+)	A0A4S8UCB2	0	Aldehyde dehydrogenase OS=Aureobasidium pullulans OX=5580 GN=D6D26_07699 PE=3 SV=1	5580	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117938_c3_g3_i1:3-1475(+)	A0A4S9Y9I7	0	2-epi-5-epi-valiolone synthase-like protein OS=Aureobasidium pullulans OX=5580 GN=D6C80_03078 PE=4 SV=1	5580	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117938_c4_g1_i1:189-1688(-)	H6BW63	0	3-dehydroquinate synthase OS=Exophiala dermatitidis (strain ATCC 34100 / CBS 525.76 / NIH/UT8656) OX=858893 GN=HMPREF1120_03313 PE=4 SV=1	858893	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117939_c0_g1_i1:353-1855(-)	A0A0D6R6P6	0	PPM-type phosphatase domain-containing protein OS=Araucaria cunninghamii OX=56994 PE=4 SV=1	56994	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117941_c0_g4_i1:2-697(+)	Q8L8I7	1.35e-65	Putative TIR/NBS/LRR disease resistance protein (Fragment) OS=Pinus taeda OX=3352 PE=2 SV=1	3352	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117942_c0_g5_i2:3-302(+)	A9NN25	1.08e-63	ATP-synt_DE_N domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117942_c0_g9_i1:3-446(+)	A9NN25	4.65e-104	ATP-synt_DE_N domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117946_c1_g3_i1:1-324(+)	E3Q1W9	6.62e-69	Ribosomal protein S11 OS=Colletotrichum graminicola (strain M1.001 / M2 / FGSC 10212) OX=645133 GN=GLRG_00214 PE=3 SV=1	645133	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117951_c0_g1_i1:175-1014(-)	A0A2P5EWS5	2.87e-64	Basic-leucine zipper transcription factor OS=Trema orientale OX=63057 GN=TorBZIP2 PE=4 SV=1	63057	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117966_c3_g8_i10:266-649(-)	A0A074XBN6	3.41e-87	Ribosomal protein S13 OS=Aureobasidium pullulans EXF-150 OX=1043002 GN=M438DRAFT_336898 PE=3 SV=1	1043002	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117966_c3_g8_i15:137-586(-)	A0A0G2HEP5	8.78e-102	Putative 40s ribosomal protein s18 OS=Diplodia seriata OX=420778 GN=UCDDS831_g00988 PE=3 SV=1	420778	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117966_c3_g9_i2:218-685(-)	A0A2D3UWQ2	2.1e-106	Probable RPS18A-ribosomal protein S18.e.c4 OS=Ramularia collo-cygni OX=112498 GN=RCC_04559 PE=3 SV=1	112498	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117967_c1_g3_i8:56-448(-)	A9P0Z3	4.97e-58	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117973_c0_g1_i1:481-1449(-)	Q5DWG1	1.62e-89	Pathogenesis-related thaumatin-like protein 3.5 OS=Cryptomeria japonica OX=3369 PE=1 SV=1	3369	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117983_c8_g2_i13:2-628(+)	A0A3M7BZB0	2.18e-142	Uncharacterized protein OS=Hortaea werneckii OX=91943 GN=D0864_15499 PE=4 SV=1	91943	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117983_c8_g2_i16:2-445(+)	A0A3M7BZB0	5.24e-97	Uncharacterized protein OS=Hortaea werneckii OX=91943 GN=D0864_15499 PE=4 SV=1	91943	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117983_c8_g2_i19:1-762(+)	Q6QZR2	2.27e-178	70 kDa heat shock protein (Fragment) OS=Arthroderma otae OX=63405 PE=2 SV=1	63405	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117990_c1_g1_i3:331-1800(-)	B8LPA4	0	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117992_c0_g1_i1:246-809(-)	A0A1L1ZLU2	1.94e-124	Expansin B1 OS=Pinus radiata OX=3347 GN=EXPB1 PE=2 SV=1	3347	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117992_c0_g1_i4:362-1219(-)	A0A1L1ZLU2	0	Expansin B1 OS=Pinus radiata OX=3347 GN=EXPB1 PE=2 SV=1	3347	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117992_c0_g1_i5:362-1216(-)	A0A1L1ZLU2	0	Expansin B1 OS=Pinus radiata OX=3347 GN=EXPB1 PE=2 SV=1	3347	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN117997_c1_g3_i3:273-1994(+)	A0A0C9SB76	0	TSA: Wollemia nobilis Ref_Wollemi_Transcript_77_2478 transcribed RNA sequence OS=Wollemia nobilis OX=56998 PE=4 SV=1	56998	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118000_c5_g3_i4:2-775(+)	A0A4U0WJP5	2.28e-160	60S ribosomal protein L7 OS=Cryomyces minteri OX=331657 GN=B0A49_09174 PE=4 SV=1	331657	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118007_c1_g1_i1:1-507(+)	D5ACS1	1.11e-68	NAF domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118007_c1_g1_i2:2-1000(+)	A0A0C9S9R3	1.67e-159	TSA: Wollemia nobilis Ref_Wollemi_Transcript_6913_2391 transcribed RNA sequence OS=Wollemia nobilis OX=56998 PE=3 SV=1	56998	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118008_c4_g1_i2:316-624(-)	Q19AV8	3.56e-50	Clavata-like receptor OS=Picea glauca OX=3330 GN=CLV PE=2 SV=1	3330	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118012_c0_g1_i1:3-1340(+)	U5DDA0	1.09e-160	Uncharacterized protein OS=Amborella trichopoda OX=13333 GN=AMTR_s00066p00117670 PE=4 SV=1	13333	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118012_c0_g1_i2:180-1715(+)	U5DDA0	1.83e-174	Uncharacterized protein OS=Amborella trichopoda OX=13333 GN=AMTR_s00066p00117670 PE=4 SV=1	13333	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118012_c0_g1_i4:3-1355(+)	U5DDA0	1.38e-160	Uncharacterized protein OS=Amborella trichopoda OX=13333 GN=AMTR_s00066p00117670 PE=4 SV=1	13333	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118015_c0_g1_i1:154-1245(-)	A0A4S9MCZ4	0	Metallo-hydrolase/oxidoreductase OS=Aureobasidium pullulans OX=5580 GN=D6C99_08223 PE=4 SV=1	5580	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118017_c0_g1_i3:122-961(+)	D8R9U7	8.92e-68	AB hydrolase-1 domain-containing protein OS=Selaginella moellendorffii OX=88036 GN=SELMODRAFT_88885 PE=4 SV=1	88036	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118018_c2_g1_i4:75-1136(+)	A0A5J5B259	1.4e-89	Uncharacterized protein OS=Nyssa sinensis OX=561372 GN=F0562_029132 PE=4 SV=1	561372	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118021_c0_g1_i1:41-940(+)	A0A2J6QR13	2.1e-91	Uncharacterized protein OS=Pezoloma ericae OX=1745343 GN=NA56DRAFT_21528 PE=4 SV=1	1745343	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118027_c0_g1_i2:669-1259(-)	A0A0C9S6I8	1.67e-69	TSA: Wollemia nobilis Ref_Wollemi_Transcript_14780_2565 transcribed RNA sequence OS=Wollemia nobilis OX=56998 PE=4 SV=1	56998	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118035_c0_g7_i1:3-317(-)	A9NKW3	1.81e-67	60S ribosomal protein L36 OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118044_c0_g1_i3:3-1580(+)	A0A3S3NTL9	1.09e-91	Type 2 DNA topoisomerase 6 subunit B-like protein isoform X1 OS=Cinnamomum micranthum f. kanehirae OX=337451 GN=CKAN_02336600 PE=4 SV=1	337451	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118050_c2_g11_i5:524-922(-)	B8LP43	4.71e-40	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118051_c0_g1_i2:2-1861(+)	C0PPX1	4.48e-142	NB-ARC domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118057_c2_g4_i1:2-463(-)	B8LMG9	9.85e-28	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118057_c3_g3_i1:520-1716(-)	B8LMZ7	8.43e-96	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118057_c3_g3_i2:521-1468(-)	B8LMZ7	4.52e-65	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118062_c1_g1_i1:1-321(-)	B8LKR3	1.36e-61	Glycosyltransferase OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118062_c1_g2_i1:1-351(-)	B8LKR3	2.46e-67	Glycosyltransferase OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118062_c1_g3_i1:3-1136(-)	B8LKR3	0	Glycosyltransferase OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118071_c2_g10_i1:1-402(+)	B8LMG9	4.8e-30	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118071_c2_g9_i1:1-354(+)	A9NYF8	3.85e-32	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118074_c3_g4_i8:2-934(-)	K2S8M9	0	6-phosphogluconate dehydrogenase, decarboxylating OS=Macrophomina phaseolina (strain MS6) OX=1126212 GN=MPH_01434 PE=3 SV=1	1126212	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118078_c0_g1_i1:294-2714(+)	A0A0C9RFT4	0	TSA: Wollemia nobilis Ref_Wollemi_Transcript_29627_2797 transcribed RNA sequence OS=Wollemia nobilis OX=56998 PE=4 SV=1	56998	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118083_c2_g15_i1:100-807(-)	A9NTM6	2.8e-92	Xyloglucan endotransglucosylase/hydrolase OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118083_c2_g15_i2:100-1188(-)	A9NTM6	9.59e-103	Xyloglucan endotransglucosylase/hydrolase OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118086_c0_g1_i1:1-561(+)	A0A3M7BFT2	1.98e-45	Thioredoxin domain-containing protein OS=Hortaea werneckii OX=91943 GN=D0865_13061 PE=4 SV=1	91943	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118086_c8_g8_i1:228-680(-)	A0A1J9RG75	1.28e-83	Thioredoxin OS=Diplodia corticola OX=236234 GN=BKCO1_1000147 PE=4 SV=1	236234	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118091_c0_g1_i1:633-2558(+)	A0A161WZN4	0	Endoglucanase OS=Daucus carota subsp. sativus OX=79200 GN=DCAR_005042 PE=3 SV=1	79200	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118097_c4_g1_i5:2-1381(+)	E9NZS6	1.25e-174	Putative TIR-NBS-LRR protein OS=Pinus monticola OX=3345 GN=TNL1 PE=4 SV=1	3345	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118099_c0_g1_i5:307-705(-)	C0PQH1	2.64e-85	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118101_c0_g1_i1:207-1373(-)	B8LR40	0	Prephenate/arogenate dehydrogenase domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118101_c0_g1_i2:596-1762(-)	A9NUN5	0	Prephenate/arogenate dehydrogenase domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118113_c0_g1_i1:17-1117(+)	A0A0D2C4C8	0	Uncharacterized protein OS=Cladophialophora immunda OX=569365 GN=PV07_09133 PE=4 SV=1	569365	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118118_c2_g1_i2:3-845(+)	W9ZAH9	1.81e-164	60S ribosomal protein L4-B OS=Capronia epimyces CBS 606.96 OX=1182542 GN=A1O3_00072 PE=4 SV=1	1182542	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118122_c0_g3_i1:63-1955(-)	A0A4S8TQ91	0	Catalase OS=Aureobasidium pullulans OX=5580 GN=D6C90_01079 PE=3 SV=1	5580	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118127_c3_g3_i1:3-935(-)	A0A1C1CL99	0	ATP synthase subunit alpha OS=Cladophialophora carrionii OX=86049 GN=CLCR_04620 PE=3 SV=1	86049	Fungi
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118130_c1_g1_i3:336-1781(+)	A9NUH4	0	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118137_c0_g3_i1:2-340(-)	B8LQI8	2.08e-51	C2 domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118137_c0_g3_i2:3-347(-)	B8LQI8	2.44e-55	C2 domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118137_c0_g4_i1:287-889(-)	B8LQI8	7.32e-95	C2 domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118137_c0_g4_i2:52-501(-)	B8LQI8	8.3e-99	C2 domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118137_c0_g4_i4:52-501(-)	B8LQI8	1.43e-101	C2 domain-containing protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118139_c1_g1_i2:311-784(-)	B8LNJ5	2.95e-63	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118148_c3_g1_i1:373-708(-)	A0A2G5D794	2.71e-27	Uncharacterized protein OS=Aquilegia coerulea OX=218851 GN=AQUCO_02600088v1 PE=4 SV=1	218851	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118149_c0_g1_i2:249-596(-)	A9NPI6	9.06e-74	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118149_c0_g3_i1:369-1082(-)	A9NPI6	3.15e-158	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
WPW_Inoculation_Trinity_BBMerged_31May2016_TRINITY_DN118149_c0_g3_i2:369-1082(-)	A9NPI6	8.56e-157	Uncharacterized protein OS=Picea sitchensis OX=3332 PE=2 SV=1	3332	Viridiplantae
